ID;Messenger_datetimes;RHESSI_datetimes;Obs_start_time;Obs_end_time;Messenger_T;Messenger_EM1;Messenger_GOES;Messenger_total_counts;RHESSI_GOES;GOES_GOES;RHESSI_total_counts;source_vis;Messenger_data_path;RHESSI_data_path;XRS_files;QL_images;RHESSI_browser_urls;csv_name;Angle;Notes
12032321;23-Mar-2012 19:36:26.000;23-Mar-2012 19:47:14.000;23-Mar-2012 19:38:48.000;23-Mar-2012 19:39:04.000;1.6618163586;0.9403415322;M2.1;0;B4.1;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012083;nan;nan;list_matches_chisq_fit_high.csv;10.094243968;      15.9059
12042719;27-Apr-2012 08:20:23.000;27-Apr-2012 08:22:18.000;27-Apr-2012 08:21:54.000;27-Apr-2012 08:22:10.000;1.2659599781;0.064031139;C1.2;0;B2.2;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012118;nan;nan;list_matches_chisq_fit_high.csv;66.3642681883;      1.29927
120507104;07-May-2012 14:10:54.000;07-May-2012 14:26:30.000;07-May-2012 14:22:26.000;07-May-2012 14:22:42.000;1.4116450548;0.3483656049;C6.9;0;C1.0;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012128;nan;nan;list_matches_chisq_fit_high.csv;88.384379989;      11.6589
12051307;13-May-2012 04:04:01.000;13-May-2012 04:05:58.000;13-May-2012 04:07:38.000;13-May-2012 04:07:54.000;1.451911211;0.1888237298;C3.8;0;C2.2;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012134;nan;nan;list_matches_chisq_fit_high.csv;105.8212779672;      8.03856
12052537;25-May-2012 22:23:06.000;25-May-2012 22:09:30.000;25-May-2012 22:34:37.000;25-May-2012 22:34:53.000;1.6317859888;0.9742012024;M2.1;0;C1.1*;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012146;nan;nan;list_matches_chisq_fit_high.csv;154.9642817739;      9.57677
12062521;25-Jun-2012 18:15:09.000;25-Jun-2012 18:33:34.000;25-Jun-2012 18:26:16.000;25-Jun-2012 18:26:32.000;1.5534217358;0.0763866827;C1.6;0;C1.3*;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012177;nan;nan;list_matches_chisq_fit_high.csv;80.2310816255;      5.10624
12062512;25-Jun-2012 18:15:09.000;25-Jun-2012 19:02:30.000;25-Jun-2012 18:26:16.000;25-Jun-2012 18:26:32.000;1.2190562487;0.2213196307;C4.0;0;;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012177;nan;nan;list_matches_chisq_fit_high.csv;80.2310816255;      12.2259
12062905;29-Jun-2012 01:18:01.000;29-Jun-2012 01:24:14.000;29-Jun-2012 01:21:38.000;29-Jun-2012 01:21:54.000;1.3895549774;0.2696772814;C5.3;0;C1.4;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012181;nan;nan;list_matches_chisq_fit_high.csv;71.9004788553;      3.89471
12062966;29-Jun-2012 04:10:31.000;29-Jun-2012 04:14:06.000;29-Jun-2012 04:14:08.000;29-Jun-2012 04:14:24.000;2.0290155411;0.8483310342;M2.1;0;C1.2;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012181;nan;nan;list_matches_chisq_fit_high.csv;71.9004788553;      7.89829
12062922;29-Jun-2012 06:44:41.000;29-Jun-2012 07:02:58.000;29-Jun-2012 06:46:13.000;29-Jun-2012 06:46:29.000;1.5657784939;0.3658488691;C7.7;0;C1.5;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012181;nan;nan;list_matches_chisq_fit_high.csv;71.9004788553;      16.7961
12070139;01-Jul-2012 15:43:07.000;01-Jul-2012 15:19:18.000;01-Jul-2012 15:49:18.000;01-Jul-2012 15:49:34.000;1.7137101889;1.307546258;M2.9;0;B4.5*;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012183;nan;nan;list_matches_chisq_fit_high.csv;68.0502714379;      38.0098
12070141;01-Jul-2012 15:43:07.000;01-Jul-2012 16:07:22.000;01-Jul-2012 15:49:18.000;01-Jul-2012 15:49:34.000;1.3162747622;0.7462505102;M1.4;0;B6.9;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012183;nan;nan;list_matches_chisq_fit_high.csv;68.0502714379;      18.8112
12070143;01-Jul-2012 15:43:07.000;01-Jul-2012 16:41:30.000;01-Jul-2012 15:49:18.000;01-Jul-2012 15:49:34.000;1.3594709635;0.0773595273;C1.5;0;C2.6;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012183;nan;nan;list_matches_chisq_fit_high.csv;68.0502714379;      3.91564
12070152;01-Jul-2012 19:11:07.000;01-Jul-2012 19:18:34.000;01-Jul-2012 19:14:43.000;01-Jul-2012 19:14:59.000;1.2176400423;0.2664133012;C4.8;0;B6.7;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012183;nan;nan;list_matches_chisq_fit_high.csv;68.0502714379;      6.33381
12070832;08-Jul-2012 12:53:45.000;08-Jul-2012 12:09:50.000;08-Jul-2012 13:04:52.000;08-Jul-2012 13:05:08.000;1.5267884731;0.7113370895;M1.5;0;;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012190;nan;nan;list_matches_chisq_fit_high.csv;55.6681840311;      38.4143
12070834;08-Jul-2012 12:53:45.000;08-Jul-2012 12:57:18.000;08-Jul-2012 13:04:52.000;08-Jul-2012 13:05:08.000;1.2585949898;0.1442145407;C2.7;0;;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012190;nan;nan;list_matches_chisq_fit_high.csv;55.6681840311;      4.80250
